"","break_date","test_result_word","test_result","p_value","test_stat","logLikUR","logLikR"
"1",2015-04-01,"h0_rejected","FALSE","0.00230309005283358","18.5776977026635","2697.28031116255","2687.99146231122"
"2",2015-07-01,"h0_rejected","FALSE","0.00584044930654082","16.3793607436965","2696.18114268307","2687.99146231122"
"3",2015-10-01,"h0_rejected","FALSE","0.00666513800419322","16.0634855224289","2696.02320507244","2687.99146231122"
"4",2016-01-01,"h0_rejected","FALSE","0.00884121716946473","15.3841051096952","2695.68351486607","2687.99146231122"
"5",2016-04-01,"h0_rejected","FALSE","0.00665595551164944","16.0667880406927","2696.02485633157","2687.99146231122"
"6",2016-07-01,"h0_not_rejected","TRUE","0.022697476297032","13.0737379089605","2694.5283312657","2687.99146231122"
"7",2016-10-01,"h0_not_rejected","TRUE","0.0101857291419021","15.0416784092567","2695.51230151585","2687.99146231122"
"8",2017-01-01,"h0_not_rejected","TRUE","0.0205222156865028","13.3242790452368","2694.65360183384","2687.99146231122"
"9",2017-04-01,"h0_not_rejected","TRUE","0.0323499721664289","12.1841359804175","2694.08353030143","2687.99146231122"
"10",2017-07-01,"h0_not_rejected","TRUE","0.0273891305538027","12.6037358542644","2694.29333023835","2687.99146231122"
"11",2017-10-01,"h0_not_rejected","TRUE","0.140712923445837","8.29493280619499","2692.13892871432","2687.99146231122"
"12",2018-01-01,"h0_not_rejected","TRUE","0.179339591304501","7.60581858938258","2691.79437160591","2687.99146231122"
"13",2018-04-01,"h0_not_rejected","TRUE","0.134814957078993","8.41466472011234","2692.19879467128","2687.99146231122"
"14",2018-07-01,"h0_not_rejected","TRUE","0.282405116116537","6.25265369119734","2691.11778915682","2687.99146231122"
"15",2018-10-01,"h0_not_rejected","TRUE","0.305340398864587","6.00903878443933","2690.99598170344","2687.99146231122"
"16",2019-01-01,"h0_not_rejected","TRUE","0.137910075438788","8.35125974164657","2692.16709218205","2687.99146231122"
"17",2019-04-01,"h0_not_rejected","TRUE","0.807758351213735","2.28983718987092","2689.13638090616","2687.99146231122"
