"","break_date","test_result_word","test_result","p_value","test_stat","logLikUR","logLikR"
"1",2001-01-01,"h0_rejected","FALSE","3.33489580395252e-09","48.1341256323631","5008.19821414876","4984.13115133257"
"2",2001-04-01,"h0_rejected","FALSE","1.74205805336669e-09","49.5142837446638","5008.88829320491","4984.13115133257"
"3",2001-07-01,"h0_rejected","FALSE","4.21035550868254e-09","47.6381086674137","5007.95020566628","4984.13115133257"
"4",2001-10-01,"h0_rejected","FALSE","1.28268979882051e-08","45.2631534794746","5006.76272807231","4984.13115133257"
"5",2002-01-01,"h0_rejected","FALSE","1.00289221371952e-10","55.5563055995717","5011.90930413236","4984.13115133257"
"6",2002-04-01,"h0_rejected","FALSE","1.54240620275914e-10","54.647685172702","5011.45499391892","4984.13115133257"
"7",2002-07-01,"h0_rejected","FALSE","2.01040416181186e-06","34.3689141843479","5001.31560842475","4984.13115133257"
"8",2002-10-01,"h0_rejected","FALSE","1.94894079990071e-05","29.3843881741432","4998.82334541965","4984.13115133257"
"9",2003-01-01,"h0_not_rejected","TRUE","0.0186590082954758","13.560086290343","4990.91119447775","4984.13115133257"
"10",2003-04-01,"h0_not_rejected","TRUE","0.0401606678423364","11.6340829642686","4989.94819281471","4984.13115133257"
"11",2003-07-01,"h0_not_rejected","TRUE","0.199616448735772","7.29488935668633","4987.77859601092","4984.13115133257"
"12",2003-10-01,"h0_not_rejected","TRUE","0.0359035280020402","11.9197898853108","4990.09104627523","4984.13115133257"
"13",2004-01-01,"h0_not_rejected","TRUE","0.0395364887255174","11.6741193144371","4989.96821098979","4984.13115133257"
