"","break_date","test_result_word","test_result","p_value","test_stat","logLikUR","logLikR"
"1",2009-01-01,"h0_not_rejected","TRUE","0.911752996085571","1.51137866448698","7912.65480999645","7911.8991206642"
"2",2009-04-01,"h0_not_rejected","TRUE","0.77496155853196","2.51017741308533","7913.15420937074","7911.8991206642"
"3",2009-07-01,"h0_not_rejected","TRUE","0.687048376903363","3.08392740875206","7913.44108436858","7911.8991206642"
"4",2009-10-01,"h0_not_rejected","TRUE","0.781721394997137","2.46523506563426","7913.13173819702","7911.8991206642"
"5",2010-01-01,"h0_not_rejected","TRUE","0.343253942835168","5.6360880776665","7914.71716470304","7911.8991206642"
"6",2010-04-01,"h0_not_rejected","TRUE","0.23728847803699","6.78296290198159","7915.29060211519","7911.8991206642"
"7",2010-07-01,"h0_not_rejected","TRUE","0.391941067459647","5.20018634490589","7914.49921383666","7911.8991206642"
"8",2010-10-01,"h0_not_rejected","TRUE","0.182829052979675","7.55020544584477","7915.67422338712","7911.8991206642"
"9",2011-01-01,"h0_not_rejected","TRUE","0.373254693860054","5.36253693459003","7914.5803891315","7911.8991206642"
"10",2011-04-01,"h0_not_rejected","TRUE","0.0402520189992843","11.6282730753992","7917.7132572019","7911.8991206642"
"11",2011-07-01,"h0_not_rejected","TRUE","0.0640978456884791","10.4230655781284","7917.11065345327","7911.8991206642"
"12",2011-10-01,"h0_not_rejected","TRUE","0.30620354124835","6.00015803475617","7914.89919968158","7911.8991206642"
"13",2012-01-01,"h0_not_rejected","TRUE","0.16523272685786","7.84076076097699","7915.81950104469","7911.8991206642"
"14",2012-04-01,"h0_not_rejected","TRUE","0.192997846918899","7.39324653523727","7915.59574393182","7911.8991206642"
"15",2012-07-01,"h0_not_rejected","TRUE","0.287176733969866","6.2007023465012","7914.99947183745","7911.8991206642"
"16",2012-10-01,"h0_not_rejected","TRUE","0.168248538328852","7.78909361729711","7915.79366747285","7911.8991206642"
"17",2013-01-01,"h0_not_rejected","TRUE","0.974161936765822","0.843711168447044","7912.32097624843","7911.8991206642"
"18",2013-04-01,"h0_not_rejected","TRUE","0.0174229412703527","13.7293825171728","7918.76381192279","7911.8991206642"
"19",2013-07-01,"h0_not_rejected","TRUE","0.164023970059063","7.86170266508452","7915.82997199674","7911.8991206642"
"20",2013-10-01,"h0_not_rejected","TRUE","0.105190741554407","9.0987201191565","7916.44848072378","7911.8991206642"
"21",2014-01-01,"h0_not_rejected","TRUE","0.0209317930089673","13.2752132230544","7918.53672727573","7911.8991206642"
"22",2014-04-01,"h0_not_rejected","TRUE","0.0883947665082369","9.56946818476536","7916.68385475658","7911.8991206642"
"23",2014-07-01,"h0_not_rejected","TRUE","0.143587083196181","8.23820549613993","7916.01822341227","7911.8991206642"
"24",2014-10-01,"h0_not_rejected","TRUE","0.235402243391736","6.80689767377407","7915.30256950109","7911.8991206642"
"25",2015-01-01,"h0_not_rejected","TRUE","0.811944865728488","2.2612238282054","7913.0297325783","7911.8991206642"
"26",2015-04-01,"h0_not_rejected","TRUE","1","-1.04503086682962","7911.37660523079","7911.8991206642"
"27",2015-07-01,"h0_not_rejected","TRUE","0.919666580871495","1.44198038279319","7912.6201108556","7911.8991206642"
"28",2015-10-01,"h0_not_rejected","TRUE","1","-1.42640045317603","7911.18592043761","7911.8991206642"
"29",2016-01-01,"h0_not_rejected","TRUE","1","-0.721234345590346","7911.53850349141","7911.8991206642"
"30",2016-04-01,"h0_not_rejected","TRUE","1","-0.208932444949824","7911.79465444173","7911.8991206642"
"31",2016-07-01,"h0_not_rejected","TRUE","0.440940085931345","4.79868288014768","7914.29846210428","7911.8991206642"
"32",2016-10-01,"h0_not_rejected","TRUE","0.51365683580061","4.25255165308045","7914.02539649074","7911.8991206642"
"33",2017-01-01,"h0_not_rejected","TRUE","0.728377457162423","2.81567510090099","7913.30695821465","7911.8991206642"
"34",2017-04-01,"h0_not_rejected","TRUE","0.897129811635979","1.63381786778154","7912.71602959809","7911.8991206642"
"35",2017-07-01,"h0_not_rejected","TRUE","0.493433363309507","4.39955999804079","7914.09890066322","7911.8991206642"
"36",2017-10-01,"h0_not_rejected","TRUE","0.649071913836771","3.33117746628886","7913.56470939735","7911.8991206642"
"37",2018-01-01,"h0_not_rejected","TRUE","0.63194634039692","3.44354719718831","7913.6208942628","7911.8991206642"
"38",2018-04-01,"h0_not_rejected","TRUE","0.557691581966655","3.94272328354964","7913.87048230598","7911.8991206642"
"39",2018-07-01,"h0_not_rejected","TRUE","0.107041099145745","9.05115428180397","7916.4246978051","7911.8991206642"
"40",2018-10-01,"h0_not_rejected","TRUE","0.810897077304859","2.26839738550552","7913.03331935695","7911.8991206642"
"41",2019-01-01,"h0_not_rejected","TRUE","0.501525069168275","4.34034078764671","7914.06929105803","7911.8991206642"
"42",2019-04-01,"h0_not_rejected","TRUE","0.980719813971249","0.739686245238772","7912.26896378682","7911.8991206642"
