"","break_date","test_result_word","test_result","p_value","test_stat","logLikUR","logLikR"
"27",2007-07-01,"h0_not_rejected","TRUE","1","-89.6286848220188","15407.5640698306","15452.3784122416"
"28",2007-10-01,"h0_rejected","FALSE","1.22124532708767e-13","69.6339879389998","15487.1954062111","15452.3784122416"
"29",2008-01-01,"h0_rejected","FALSE","1.11022302462516e-15","79.3536295114936","15492.0552269973","15452.3784122416"
"30",2008-04-01,"h0_rejected","FALSE","3.33066907387547e-16","81.931036178019","15493.3439303306","15452.3784122416"
"31",2008-07-01,"h0_rejected","FALSE","3.33066907387547e-16","81.9398327315794","15493.3483286074","15452.3784122416"
"32",2008-10-01,"h0_rejected","FALSE","3.66373598126302e-15","76.9273680638689","15490.8420962735","15452.3784122416"
"33",2009-01-01,"h0_rejected","FALSE","1.89848137210902e-14","73.5181618971474","15489.1374931902","15452.3784122416"
"34",2009-04-01,"h0_rejected","FALSE","9.95870053088765e-14","70.0605437111772","15487.4086840972","15452.3784122416"
"35",2009-07-01,"h0_rejected","FALSE","1.21280763210052e-12","64.8346334070957","15484.7957289451","15452.3784122416"
"36",2009-10-01,"h0_rejected","FALSE","1.83454362812085e-11","59.1344962538715","15481.9456603685","15452.3784122416"
"37",2010-01-01,"h0_rejected","FALSE","6.52156106895063e-12","61.307771373562","15483.0322979284","15452.3784122416"
"38",2010-04-01,"h0_rejected","FALSE","1.67784675042526e-11","59.3222661991895","15482.0395453412","15452.3784122416"
"39",2010-07-01,"h0_rejected","FALSE","1.56317181421173e-11","59.4711128463568","15482.1139686648","15452.3784122416"
"40",2010-10-01,"h0_rejected","FALSE","4.05492306398969e-11","57.4652151238915","15481.1110198035","15452.3784122416"
"41",2011-01-01,"h0_rejected","FALSE","1.02443498128935e-10","55.5114619723608","15480.1341432278","15452.3784122416"
"42",2011-04-01,"h0_rejected","FALSE","1.64016245030041e-10","54.5179045370496","15479.6373645101","15452.3784122416"
"43",2011-07-01,"h0_rejected","FALSE","1.65690783315853e-09","49.6206981458272","15477.1887613145","15452.3784122416"
"44",2011-10-01,"h0_rejected","FALSE","8.73011207769281e-09","46.0843164309335","15475.4205704571","15452.3784122416"
"45",2012-01-01,"h0_rejected","FALSE","9.76998748569713e-09","45.8442392494653","15475.3005318663","15452.3784122416"
"46",2012-04-01,"h0_rejected","FALSE","2.83388028599063e-08","43.5683233788732","15474.162573931","15452.3784122416"
"47",2012-07-01,"h0_rejected","FALSE","3.62526150210485e-08","43.0408701222404","15473.8988473027","15452.3784122416"
"48",2012-10-01,"h0_rejected","FALSE","8.92475235936274e-08","41.1075844864317","15472.9322044848","15452.3784122416"
