"","break_date","test_result_word","test_result","p_value","test_stat","logLikUR","logLikR"
"1",2001-01-01,"h0_not_rejected","TRUE","0.937619190664974","1.27365379545881","9312.05679977965","9311.41997288192"
"2",2001-04-01,"h0_not_rejected","TRUE","0.803532059178617","2.31859421542686","9312.57926998963","9311.41997288192"
"3",2001-07-01,"h0_not_rejected","TRUE","0.775230031478661","2.50839638413163","9312.67417107399","9311.41997288192"
"4",2001-10-01,"h0_not_rejected","TRUE","0.709663604847002","2.93722390125185","9312.88858483255","9311.41997288192"
"5",2002-01-01,"h0_not_rejected","TRUE","0.557967678676702","3.9408192260853","9313.39038249496","9311.41997288192"
"6",2002-04-01,"h0_not_rejected","TRUE","0.298169892423477","6.08359146154908","9314.46176861269","9311.41997288192"
"7",2002-07-01,"h0_not_rejected","TRUE","0.0381824923087962","11.763071739766","9317.3015087518","9311.41997288192"
"8",2002-10-01,"h0_not_rejected","TRUE","0.215530252737922","7.06939517556748","9314.9546704697","9311.41997288192"
"9",2003-01-01,"h0_not_rejected","TRUE","0.157318043033235","7.98041969712722","9315.41018273048","9311.41997288192"
"10",2003-04-01,"h0_not_rejected","TRUE","0.179368943097034","7.60534687580002","9315.22264631982","9311.41997288192"
"11",2003-07-01,"h0_not_rejected","TRUE","0.0771483532872654","9.93326617381172","9316.38660596883","9311.41997288192"
"12",2003-10-01,"h0_not_rejected","TRUE","0.199006429828489","7.30383606867326","9315.07189091626","9311.41997288192"
"13",2004-01-01,"h0_not_rejected","TRUE","0.208992385576788","7.16025195140173","9315.00009885762","9311.41997288192"
"14",2004-04-01,"h0_not_rejected","TRUE","0.104923293881713","9.10565831278291","9315.97280203831","9311.41997288192"
"15",2004-07-01,"h0_not_rejected","TRUE","1","-18.0896788344544","9302.37513346469","9311.41997288192"
"16",2004-10-01,"h0_not_rejected","TRUE","0.0271915199965426","12.6219178864958","9317.73093182517","9311.41997288192"
"17",2005-01-01,"h0_not_rejected","TRUE","0.0200055399289155","13.3875358647383","9318.11374081429","9311.41997288192"
"18",2005-04-01,"h0_rejected","FALSE","0.00597666328091917","16.3243016004162","9319.58212368213","9311.41997288192"
"19",2005-07-01,"h0_not_rejected","TRUE","0.0120451360256968","14.634216719558","9318.7370812417","9311.41997288192"
"20",2005-10-01,"h0_not_rejected","TRUE","0.0618839616878322","10.5152871589562","9316.6776164614","9311.41997288192"
"21",2006-01-01,"h0_not_rejected","TRUE","0.0670044869583578","10.3064083672798","9316.57317706556","9311.41997288192"
"22",2006-04-01,"h0_not_rejected","TRUE","0.0186347686912709","13.5633010621787","9318.20162341301","9311.41997288192"
"23",2006-07-01,"h0_not_rejected","TRUE","0.0141845605621979","14.2348335152456","9318.53738963954","9311.41997288192"
"24",2006-10-01,"h0_not_rejected","TRUE","0.0107138319140253","14.9190615593216","9318.87950366158","9311.41997288192"
"25",2007-01-01,"h0_rejected","FALSE","0.00814121674426882","15.5829899011296","9319.21146783249","9311.41997288192"
"26",2007-04-01,"h0_rejected","FALSE","0.00240954213624778","18.4719397516928","9320.65594275777","9311.41997288192"
"27",2007-07-01,"h0_rejected","FALSE","0.000580846113732103","21.7627782184391","9322.30136199114","9311.41997288192"
"28",2007-10-01,"h0_rejected","FALSE","0.00083235476155652","20.9375743509263","9321.88876005738","9311.41997288192"
"29",2008-01-01,"h0_rejected","FALSE","0.000104432780586583","25.6475771944351","9324.24376147914","9311.41997288192"
"30",2008-04-01,"h0_rejected","FALSE","0.000564356009244427","21.8286566722818","9322.33430121806","9311.41997288192"
"31",2008-07-01,"h0_rejected","FALSE","0.000141841310589585","24.9598775309387","9323.89991164739","9311.41997288192"
"32",2008-10-01,"h0_rejected","FALSE","0.00220909056558227","18.6751494098244","9320.75754758683","9311.41997288192"
"33",2009-01-01,"h0_rejected","FALSE","0.00693857422494226","15.9671211169625","9319.4035334404","9311.41997288192"
"34",2009-04-01,"h0_rejected","FALSE","0.000522327697414782","22.005550755468","9322.42274825965","9311.41997288192"
"35",2009-07-01,"h0_not_rejected","TRUE","1","-45.6128298417352","9288.61355796105","9311.41997288192"
"36",2009-10-01,"h0_not_rejected","TRUE","1","-48.1560272673196","9287.34195924826","9311.41997288192"
"37",2010-01-01,"h0_rejected","FALSE","5.67361920618126e-05","27.0120059374676","9324.92597585065","9311.41997288192"
"38",2010-04-01,"h0_rejected","FALSE","5.87721630848081e-05","26.9333703065095","9324.88665803518","9311.41997288192"
"39",2010-07-01,"h0_rejected","FALSE","2.14242656806363e-05","29.1750438648123","9326.00749481433","9311.41997288192"
"40",2010-10-01,"h0_rejected","FALSE","5.90039210708326e-05","26.9245908105077","9324.88226828717","9311.41997288192"
"41",2011-01-01,"h0_rejected","FALSE","0.000218703069771897","23.9835072906571","9323.41172652725","9311.41997288192"
"42",2011-04-01,"h0_rejected","FALSE","5.27061069045542e-05","27.1762667125222","9325.00810623818","9311.41997288192"
"43",2011-07-01,"h0_rejected","FALSE","1.79897005420093e-05","29.5613684159071","9326.20065708987","9311.41997288192"
"44",2011-10-01,"h0_rejected","FALSE","2.33499116655267e-05","28.9845557192784","9325.91225074156","9311.41997288192"
"45",2012-01-01,"h0_rejected","FALSE","1.61959993905114e-05","29.7933677414294","9326.31665675264","9311.41997288192"
"46",2012-04-01,"h0_rejected","FALSE","0.00530118522539491","16.6103802611688","9319.7251630125","9311.41997288192"
"47",2012-07-01,"h0_rejected","FALSE","9.63905854624025e-05","25.8272292448455","9324.33358750434","9311.41997288192"
