"Date","rub","oil"
"111",2008-08-01,-0.0013986763037318,0.00103281224759079
"112",2008-08-05,-0.000874313966546639,-0.0631303354059095
"113",2008-08-06,0.00109861387905861,-0.0170290450521266
"114",2008-08-07,0.00311038356994169,0.0218976508403832
"115",2008-08-08,0.00261584224609319,-0.0334582645216409
"116",2008-08-13,-0.00954070131976471,0.0160282237870168
"117",2008-08-14,-0.00793743983627205,0.0107967287030178
"118",2008-08-15,0.00529379255302737,-0.0268296531534132
"119",2008-08-19,0.00794143371169308,0.00256946523753628
"120",2008-08-20,0.0030352814443636,-0.00220613377000276
"121",2008-08-22,-0.00559394020741815,-0.0275629425707607
"122",2008-08-26,0.00539986755498925,-0.0152782841368474
"123",2008-08-27,0.00552277330669508,0.00809665365862668
"124",2008-08-28,0.000631955925711712,0.00487444704184528
"125",2008-08-29,-0.00246414410400665,0.00010897759371113
"126",2008-09-03,0.00183517692310634,-0.00960292344077432
"127",2008-09-04,0.00602474469142392,-0.00398526957442021
"128",2008-09-05,0.0133497882300482,-0.00819186637832966
"129",2008-09-09,0.00166337057837776,-0.0348973009725039
"130",2008-09-10,0.0122940730584674,-0.0296159663084825
"131",2008-09-11,-0.000453613939897103,0.000653609264940085
"132",2008-09-12,0.00785716887170716,-0.016679678653047
"133",2008-09-17,0.0041779406315592,0.00334112134962265
"134",2008-09-18,0.00046296345977735,0.0548061714840595
"135",2008-09-19,-0.00392808031592198,0.0284330011648448
"136",2008-09-24,-0.0114930818490953,0.0140598354680762
"137",2008-09-25,0.00310579105163072,-0.0156452378967368
"138",2008-09-26,-0.00713477758564784,0.00482104841896441
"139",2008-09-30,0.0136416489039444,-0.0752069264696073
"140",2008-10-01,0.00470833904169512,-0.0137742043300662
"141",2008-10-02,0.0087974594702965,-0.0360150714558847
"142",2008-10-03,0.00827113082396859,0.00133671680371353
"143",2008-10-07,0.0134884998465744,-0.0666382602080042
"144",2008-10-08,-0.000219671449656843,-0.0287316484031474
"145",2008-10-09,-0.000865416483785115,0.011385657985513
"146",2008-10-14,0.00134805195327399,0.00589848458033516
"147",2008-10-16,0.00157658327308936,-0.0409832387036999
"148",2008-10-17,0.00868252615642064,0.0298932847265691
"149",2008-10-21,-0.0121873749300117,-0.000359367549760314
"150",2008-10-22,0.0144439928885073,-0.0466130068817301
"151",2008-10-23,0.0177365037467268,0.0335186085780931
"152",2008-10-24,0.00189827072622419,-0.0709607520291058
"153",2008-10-28,0.0134258066976223,-0.027918649929442
"154",2008-10-30,-0.0077428106693857,-0.0497574908676031
"155",2008-10-31,-0.0209365853611918,-0.0136821342234805
"156",2008-11-06,0.0136564201656084,-0.0659465432651205
"157",2008-11-07,-0.000365312340459496,0.0129411803184073
"158",2008-11-11,0.00170253498650841,-0.036730854785408
"159",2008-11-12,0.0136018286146156,-0.042168974698384
"160",2008-11-13,0.00451547700189832,-0.0216115899279408
"161",2008-11-14,0.00700777774888872,-0.0116051811270543
"162",2008-11-18,-0.00870261429642534,-0.0315174277734188
"163",2008-11-19,-0.000512506289775778,-0.0148433648779277
"164",2008-11-20,0.000161816548169913,-0.0538510472070555
"165",2008-11-21,0.00448704199674969,-0.0188557915461136
"166",2008-11-25,0.0030052831950485,0.056829176122427
"167",2008-11-26,-0.0100552903771324,0.0393572073769473
"168",2008-11-28,0.00085916857944817,-0.0338479292995744
"169",2008-12-02,0.0185141304983747,-0.0440166242125966
"170",2008-12-03,0.00245921576078882,-0.0272208581246872
"171",2008-12-04,-0.00365734542871432,-0.0121462563919823
"172",2008-12-10,-0.000296404266540215,-0.0103215982354425
"173",2008-12-12,0.00204399087619538,-0.0264540549430045
"174",2008-12-16,-0.00437219910006171,-0.00845748653354104
"175",2008-12-17,-0.00800942451273055,-0.00326735050345696
"176",2008-12-18,-0.00318541224376864,-0.039685163272314
"177",2008-12-19,0.00300412636554166,-0.0162618875581987
"178",2008-12-24,0.00214564331881528,-0.0229742987650492
"179",2008-12-26,0.0115973886233987,-0.0205719003628651
"180",2008-12-30,0.0189758171565718,0.0437759020177451
"181",2008-12-31,0.00488579553950276,0.0174417415877495
"182",2009-01-13,0.0148681605285844,0.0527600895075075
"183",2009-01-14,0.00696986858994262,-0.0177351682717973
"184",2009-01-15,0.010552589514808,0.00173162099458909
"185",2009-01-16,0.0201980168742585,0.0262098249233456
"186",2009-01-20,0.0210989530247427,-0.0514471409645891
"187",2009-01-21,0.0150394778038766,-0.0319978035432514
"188",2009-01-22,-0.0236328446205296,0.0617930732639624
"189",2009-01-23,0.00452422765799135,0.0171483095464592
"190",2009-01-27,0.0028798808373954,-0.00573037259107715
"191",2009-01-28,0.00267014486276849,0.000549448023243782
"192",2009-01-29,0.00632630067137416,0.00682926863756459
"193",2009-02-04,-0.00156580894143173,0.0127573619304565
"194",2009-02-05,-0.0034484094795441,0.00602891378786935
"195",2009-02-06,0.0079391361647657,0.013444095639919
"196",2009-02-10,-0.00531853419838686,0.0313142954664632
"197",2009-02-11,-0.0057228497994528,-0.0358504870238468
"198",2009-02-12,-0.00292754183070349,0.06594937471719
"199",2009-02-18,0.0240339757699583,-0.00653022756481791
"200",2009-02-20,-0.00950490615141822,-0.00347184657371471
"201",2009-02-25,-0.0020656922472501,0.0048067865254643
"202",2009-02-26,-0.00808263770282503,0.0640991632477704
"203",2009-02-27,-0.000859285277065396,-0.0159761625357397
"204",2009-03-03,0.0120536552100282,-0.0382480266288277
"205",2009-03-05,0.00038865196357279,-0.0352475689646681
"206",2009-03-06,-0.00963383346545034,-0.0215144516836612
"207",2009-03-11,-0.0124831714473536,-0.00591111897970013
"208",2009-03-12,-0.0097973109872967,-0.0231078210905736
"209",2009-03-13,0.00480964261556845,0.0643618226696126
"210",2009-03-17,-0.0132390135998544,0.0129252965873186
"211",2009-03-18,-0.0090974802895321,-0.0062825344736232
"212",2009-03-19,-0.0034805427130876,0.0608357968501531
"213",2009-03-20,-0.0177755256816834,0.0260390089023826
"214",2009-03-24,-0.0157043084387115,0.0413146112148078
"215",2009-03-25,-0.00117166911164259,0.00327371512940621
"216",2009-03-26,0.0133121273849878,0.00887073454929385
"217",2009-03-27,-0.00798528158727729,-0.0204834597507639
"218",2009-04-01,-0.00349157010184861,-0.00401329753517439
"219",2009-04-03,-0.00562235482973099,-0.00753977434453992
"220",2009-04-07,-0.0178542300384215,0.00331898490726398
"221",2009-04-08,0.00605485282539226,0.0285995924726853
"222",2009-04-09,0.0114895095146597,0.00572236884094074
"223",2009-04-14,-0.00892267423031383,-0.00462347279445329
"224",2009-04-15,-0.003165291271318,-0.0139617865893021
"225",2009-04-16,0.00160878303224985,0.0106329152709856
"226",2009-04-17,-0.00121247730836387,0.00420857584213427
"227",2009-04-21,0.00329923154135461,-0.0656051418026522
"228",2009-04-22,0.0165247766188725,-0.00336042422792816
"229",2009-04-23,-0.0015550195307467,-0.00378985003474324
"230",2009-04-24,-0.00835028070439112,0.0411311983216666
"231",2009-04-28,-0.0119889743755739,-0.032810564502718
"232",2009-04-29,0.0046203750236325,0.0325165640947712
"233",2009-04-30,-0.00935393086425696,0.00214117139949841
"234",2009-05-01,-0.00855473762164233,0.0289688030630288
"235",2009-05-05,-0.000452655046033771,0.0274312497228098
"236",2009-05-06,-0.00488600017757275,0.0358483174525893
"237",2009-05-07,0.00199702242392732,0.0284832248745673
"238",2009-05-08,-0.00319404665198758,-0.0102806622705074
"239",2009-05-13,-0.0159152399553037,0.0150809814201813
"240",2009-05-14,-0.00950801258122687,-0.00988481412112672
"241",2009-05-15,0.0054775285024733,0.00197065984533686
"242",2009-05-19,0.00360717057828576,0.0144765131479501
"243",2009-05-20,-0.0108969144569781,0.0346260544039675
"244",2009-05-21,-0.00491774044488575,-0.0178936976955507
"245",2009-05-22,-0.0110686062803644,0.0122013961640365
"246",2009-05-26,-0.013268469538084,0.00649426383256417
"247",2009-05-27,0.00280513183328447,0.0376184308122085
"248",2009-05-28,0.00097609315196197,0.0356632759092866
"249",2009-05-29,0.0042744375042895,0.0240616249458194
"250",2009-06-02,-0.018993536184729,0.0411128680264236
"251",2009-06-03,-0.000636805681356268,-0.0221686116599256
"252",2009-06-04,-0.00739802203378856,0.0234152727602469
"253",2009-06-05,0.0115993438689804,0.00187835187329729
"254",2009-06-09,0.00615859055713934,0.0176663899639415
"255",2009-06-10,0.00580441400641851,0.023209244464194
"256",2009-06-11,-0.0110518683368188,0.0172832983880579
"257",2009-06-12,-0.000741235259959046,-0.0147673693709992
"258",2009-06-16,0.00756451786099957,-0.000867584947327248
"259",2009-06-17,0.00499424010087455,-0.0219653052671148
"260",2009-06-18,-0.0062930405487006,0.0150914939343342
"261",2009-06-19,-0.00120736979890888,0.00795477950076677
"262",2009-06-23,0.00427713384760542,-0.0596850682824366
"263",2009-06-24,0.0104418295139277,0.0318506758339716
"264",2009-06-25,-0.0142788192843375,0.00564815525960639
"265",2009-06-26,0.00190950237718089,-0.00996773919062382
"266",2009-06-30,0.00252825301393196,0.000696280121004078
"267",2009-07-01,-0.00832938252522835,0.00655107622593583
"268",2009-07-02,0.00463557506140703,-0.040868657196602
"269",2009-07-07,0.00690643740243028,-0.0654707503189338
"270",2009-07-08,0.00150920885092183,-0.0296384113117509
"271",2009-07-09,0.00963171185347531,-0.00853540584705461
"272",2009-07-10,0.00308013545425822,-0.0120357520990133
"273",2009-07-15,-0.0170998253746079,0.0132005655768027
"274",2009-07-16,-0.0145044387140584,0.0130425122707104
"275",2009-07-17,-0.0113131319459039,0.0247621631923108
"276",2009-07-21,-0.0104260519670215,0.0374733923070822
"277",2009-07-22,-0.00645562485511735,-0.00813367455021721
"278",2009-07-23,-0.00347814746397181,0.041028666544256
"279",2009-07-24,-0.00032685539261022,0.0116541793198183
"280",2009-07-28,-0.0109320807064568,-0.00367334674835813
"281",2009-07-29,-0.00358904308098922,-0.0402543064765819
"282",2009-07-30,0.0246697580547285,0.0455759972946715
"283",2009-07-31,0.0104958445503039,0.0186924942820455
"284",2009-08-04,-0.0165362027726399,0.0525416989969602
"285",2009-08-05,-0.00647528003764738,0.00824127462464135
"286",2009-08-06,0.00246181373002167,0.00350247030341682
"287",2009-08-07,0.00131985081922915,-0.00482618647813708
"288",2009-08-11,0.014679453325051,-0.0355337586209186
"289",2009-08-12,0.00282624385732317,0.034204159140371
"290",2009-08-14,-0.0171164696110814,-0.0329501349351479
"291",2009-08-18,0.004151956866487,-0.0376007602371569
"292",2009-08-19,-0.0117314270024024,0.0592359684003175
"293",2009-08-20,-0.000233878934094878,0.0133771348365533
"294",2009-08-21,-0.0102590572760705,6.92800451189022e-06
"295",2009-08-25,-0.00172530037170647,-0.00776066042222083
"296",2009-08-26,-0.000585565125313636,-0.0322677349551545
"297",2009-08-27,-0.00479011104004142,-0.00029908830259497
"298",2009-08-28,0.00736134920225204,0.0301027557743884
"299",2009-09-01,0.00602958257108643,-0.0562535021752762
"300",2009-09-02,-0.00230256258037834,-0.0167555739319581
"301",2009-09-03,0.00598759901293018,-0.0116549005101661
"302",2009-09-04,-0.00668186133432883,-0.0136266301234502
"303",2009-09-08,-0.010946269254454,0.0503227542780532
"304",2009-09-09,-0.00197875176172012,0.00860936500034403
"305",2009-09-10,-0.00761041680695131,-0.0109847052220429
"306",2009-09-11,-0.00863268399593073,-0.00235499781754515
"307",2009-09-15,-0.00100434474495298,-0.0324197587376086
"308",2009-09-16,0.00388609382871982,0.0298761942842554
"309",2009-09-17,-0.0126759088872048,0.0441059866489545
"310",2009-09-18,-0.00741426552575884,-0.0112583922878866
"311",2009-09-22,-0.000805996746876265,-0.0146962700803294
"312",2009-09-23,-0.00462196214345641,-0.0318432294560803
"313",2009-09-24,-0.00815164269412508,-0.0363071628169894
"314",2009-09-25,0.00199770610249526,-0.00546955309445754
"315",2009-09-29,0.00409101187546714,0.00101373650949162
"316",2009-09-30,-0.00377266300677173,0.0187944922636336
"317",2009-10-01,-0.00302507303460697,0.0201077666670007
"318",2009-10-02,0.00153149184959574,-0.00873066647389858
"319",2009-10-06,0.000298977958532469,0.0303272203762432
"320",2009-10-07,-0.0084686944469454,-0.0120829173747669
"321",2009-10-08,-0.00193393132904805,0.0125977865394182
"322",2009-10-09,-0.00503593206362121,0.0147608240906251
"323",2009-10-13,-0.00176918250020927,0.0199426124865737
"324",2009-10-14,-0.00329892851322453,0.0194350901139294
"325",2009-10-15,-0.00157591398832539,0.0140389849901108
"326",2009-10-16,-0.00516258217923862,0.0200464100526834
"327",2009-10-20,0.0009363578374486,0.0260985245163296
"328",2009-10-21,-0.00585565158787285,0.0164979222035604
"329",2009-10-22,-0.00117177816544048,0.00849311567550669
"330",2009-10-23,-0.00293482894598128,-0.00765152054385689
"331",2009-10-27,-0.00526140584113998,-0.0127918547092277
"332",2009-10-28,0.00244861342707464,-0.0202681680556036
"333",2009-10-29,0.00513222833434447,0.0277360984347962
"334",2009-10-30,0.00553634265103411,-0.0293035151264375
"335",2009-11-03,-0.0053610045541878,0.0107759798070752
"336",2009-11-04,0.00109883263647523,0.0334330398931407
"337",2009-11-06,-0.00369701180472307,-0.0345829707749419
"338",2009-11-10,-0.010018368688077,0.0209984499978114
"339",2009-11-11,-0.00408744006033617,-0.000489108476699908
"340",2009-11-12,-0.00158346290269703,-0.0232408571306823
"341",2009-11-13,-0.00131315555060446,-0.00438422422847461
"342",2009-11-17,-0.000232458974202004,0.0340677332839691
"343",2009-11-18,-2.66967748629377e-05,0.016960072717116
"344",2009-11-19,0.00113006160767932,-0.027694095440596
"345",2009-11-20,0.0007838318866955,-0.010498934781649
"346",2009-11-24,0.00158521577683574,-0.00289517647443036
"347",2009-11-25,0.00147094735626201,0.0166108780757714
"348",2009-11-27,0.000689088445381669,-0.00692256681545717
"349",2009-12-01,0.00643595119489001,0.0352051012577711
"350",2009-12-02,0.00347575039380823,-0.0215537391401637
"351",2009-12-03,-0.00440556329206373,0.0108908018179766
"352",2009-12-04,0.00615855676669885,0.00029221329513712
"353",2009-12-08,0.00926275483932004,-0.0362661330246138
"354",2009-12-09,0.0219231235352783,-0.0169523449723502
"355",2009-12-10,0.0185365196077147,-0.0370916360414764
"356",2009-12-11,-0.00446256799138592,-0.0113672769102191
"357",2009-12-15,-0.019322422313323,0.0183717019307481
"358",2009-12-16,0.000408989980261371,0.028338614376477
"359",2009-12-17,0.00406783164753816,-0.0279409314573823
"360",2009-12-18,0.00771576669973419,0.00879259634104125
"361",2009-12-22,0.00348194532916182,-0.00265590626459651
"362",2009-12-23,-0.00382037247663829,0.0312026623713792
"363",2009-12-24,0.00161757779513179,0.0177287726815809
"364",2009-12-30,0.00829609191787696,0.0131249686461808
"365",2009-12-31,0.0129033312314784,0.00427863642525011
"366",2010-01-13,-0.00197753583049122,-0.0225162448288954
"367",2010-01-14,0.008683082390547,0.00106497838651102
"368",2010-01-15,-0.0073904106873399,-0.0092913668581989
"369",2010-01-19,0.00539177847628634,-0.021420783825329
"370",2010-01-20,-0.00288196648977446,-0.000648396000995628
"371",2010-01-21,0.00568816446020181,-0.0123176374199204
"372",2010-01-22,0.00158728849069287,-0.0185169064789352
"373",2010-01-26,0.0113172709119291,-0.000826446525128858
"374",2010-01-27,0.00700429233779155,0.00220029445676899
"375",2010-01-28,-0.000955914945588433,-0.0287413488978215
"376",2010-01-29,0.0020946922096096,0.00830415731063734
"377",2010-02-02,0.00095498438494947,0.0383105831137996
"378",2010-02-03,-0.00739700914712481,0.0249979304580399
"379",2010-02-04,-0.0104061860020135,-0.0602566604997879
"380",2010-02-05,0.00401187809953964,-0.0162814421781302
"381",2010-02-09,0.0166208061092144,0.00467727396836428
"382",2010-02-10,-0.00492047523656658,0.000549448023243782
"383",2010-02-11,-0.00444637166826402,0.0278716379367399
"384",2010-02-12,-0.00427817328287688,-0.0114084252754887
"385",2010-02-16,0.0029419151872463,0.0460770971644834
"386",2010-02-17,-0.0036638122564304,0.00148458936451955
"387",2010-02-18,-0.00495573168838901,0.0232566942906976
"388",2010-02-19,0.00433673026733018,0.00406759615655116
"389",2010-02-25,-0.00300309756771999,-0.0325092281418693
"390",2010-02-26,0.000459279796539529,0.0268213583838668
"391",2010-03-02,-0.0043176308965981,0.0153683855249982
"392",2010-03-03,0.00135271096438621,0.015406278667606
"393",2010-03-04,-0.00572877236930498,-0.00941613847642073
"394",2010-03-05,1.18238881243083e-05,0.0173565663396252
"395",2010-03-10,-0.00265695648346085,0.0142182293994562
"396",2010-03-11,-0.00108710293611243,-0.0100936124364318
"397",2010-03-12,-0.00718042717443765,-0.000206124358754075
"398",2010-03-16,-0.00650590359652975,0.00143089365104965
"399",2010-03-17,0.0027794852997698,0.0109420789686563
"400",2010-03-18,-0.00814519768648895,-0.00182007356930273
"401",2010-03-19,0.0007670277216599,-0.0211603532475739
"402",2010-03-23,0.00373575340356714,0.0107056861418129
"403",2010-03-24,0.00423585820954917,-0.0139546230314287
"404",2010-03-25,0.00333378589128126,0.00833655573348492
"405",2010-03-26,0.0024817723003795,-0.00787864426121607
"406",2010-03-30,-0.00113360396662076,0.0193508148552453
"407",2010-03-31,-0.00930152327459024,0.011936669861418
"408",2010-04-01,0.00423206582060365,0.0282812865117095
"409",2010-04-06,-0.00998666448174479,0.0294159561520217
"410",2010-04-07,0.00084509636090116,-0.00605668665387361
"411",2010-04-08,0.00154395325508011,-0.0217109254284166
"412",2010-04-09,0.00337575078381701,0.00224231420745519
"413",2010-04-13,-0.0159298206448239,0.0086115818184565
"414",2010-04-14,0.00274123043081457,0.0285571871497565
"415",2010-04-15,0.000270173387826654,0.0131719304755605
"416",2010-04-16,-0.00415841974021535,-0.0237951238744939
"417",2010-04-20,0.008902443975654,-0.000394282139992095
"418",2010-04-21,-0.00226235377865728,-0.00157720684253969
"419",2010-04-22,-0.00187790892577371,0.000904204722997107
"420",2010-04-23,0.0010658668448935,0.0182448766487645
"421",2010-04-27,-0.0016411925133994,-0.00527535875310117
"422",2010-04-28,-0.00113720274980867,-0.0112029495543514
"423",2010-04-29,0.0106293621181682,0.026570401578768
"424",2010-04-30,-0.00336562329613329,-0.00673340018889584
"425",2010-05-05,8.13081804861523e-05,-0.0455121066515114
"426",2010-05-06,0.0127413573656185,-0.0252949635824757
"427",2010-05-07,0.0202917389209338,-0.0470694786124435
"428",2010-05-12,0.00185718729863344,0.0291633347034554
"429",2010-05-13,-0.00540115490260791,0.00953059750700568
"430",2010-05-14,-0.0117375176676544,-0.0376995676290829
"431",2010-05-18,0.0274608950780744,-0.0167390063315415
"432",2010-05-19,-0.0101985005868613,-0.043817605191391
"433",2010-05-20,0.0095981766613113,-0.0319806441760466
"434",2010-05-21,0.00160882909862503,0.0132629968818507
"435",2010-05-25,0.00374855143217503,-0.0469782061372987
"436",2010-05-26,0.0175344178224542,0.0500623552464778
"437",2010-05-27,-0.00265151768626449,0.0417623563519833
"438",2010-05-28,-0.0155184952075536,-0.00709251056448544
"439",2010-06-01,-0.00474505992509239,0.00164473838465852
"440",2010-06-02,0.0104380116570804,-0.00356409130254836
"441",2010-06-03,0.00360195946363231,0.00521018298512463
"442",2010-06-04,-0.0097884247918303,-0.0171110551287067
"443",2010-06-09,-0.00528744673551089,0.0315628908034142
"444",2010-06-10,0.00323266628274587,0.00933269481339444
"445",2010-06-11,-0.00517498803743706,-0.0136774703480835
"446",2010-06-16,-0.00388573780333713,0.0385727700853177
"447",2010-06-17,-0.0099213142002793,0.0187743731778057
"448",2010-06-18,0.000677525080925858,-0.00553195779314225
"449",2010-06-22,-0.0150644638119084,0.0138288283619562
"450",2010-06-23,0.00524833153419926,-0.0367673410394029
"451",2010-06-24,0.00212648382966498,-0.000115489829568958
"452",2010-06-25,0.0012217032691772,0.0142899205118922
"453",2010-06-29,-0.00126579521629044,-0.0260443276727401
"454",2010-06-30,0.0065758877024508,0.010338329406743
"455",2010-07-01,0.00167510251167513,-0.0432292752039543
"456",2010-07-02,0.00342301348539006,0.00082823252463106
"457",2010-07-06,-0.00850154258183079,0.0189163248933193
"458",2010-07-07,-0.0002464106942748,-0.000956885709033488
"459",2010-07-08,-0.000895880370473998,0.0221052206230509
"460",2010-07-09,-0.00489824910898085,0.00909650860170213
"461",2010-07-13,-0.00236835190146478,0.017035149442521
"462",2010-07-14,-0.00115349018747177,0.00290116063048528
"463",2010-07-15,-0.0105179801372806,-0.0140416751218238
"464",2010-07-16,0.000503169134245987,0.000946614904747185
"465",2010-07-20,0.000146157985749182,0.0105587506060371
"466",2010-07-21,-0.00575973482697772,-0.00681609888881952
"467",2010-07-22,-0.000243121853476114,0.0245495565396231
"468",2010-07-23,0.00351550975899343,-0.00358332293712173
"469",2010-07-27,-0.00747748537674019,-0.0223588120850034
"470",2010-07-28,-0.00227813603006349,0.0155319861384076
"471",2010-07-29,-0.00132175610782212,0.0255410875059956
"472",2010-07-30,0.000107753803940201,-0.0135443150526157
"473",2010-08-04,-0.00749448163118361,0.00246149449486944
"474",2010-08-05,-0.00601244930200062,-0.00977105639778832
"475",2010-08-06,0.00201644706935066,-0.0191856302878337
"476",2010-08-10,-0.00174435256134893,-0.0166998473129774
"477",2010-08-11,0.00661496058642361,-0.02557427949941
"478",2010-08-12,0.00576733173805488,-0.0149888679657401
"479",2010-08-13,0.00780912110093976,-0.0190861568132463
"480",2010-08-17,0.00206951379072057,0.0216194926962272
"481",2010-08-18,-0.00249337045469948,-0.0210530780254734
"482",2010-08-19,-0.00109073480060576,-0.00291860934095625
"483",2010-08-20,0.00099847157221769,-0.0177897930357201
