"rub","oil","oil_errors","rub_errors"
"2000-05-04",-0.00176025393101179,0.052007625153056,0.0517274245761247,-0.00181358673506732
"2000-05-05",-0.000704970067969821,-0.00520105193245566,-0.00548125250938695,-0.000707759181123077
"2000-05-12",-0.000705965437015311,0.0275379720140151,0.0272577714370838,-0.000778260591943523
"2000-05-16",-0.00141342779714696,0.0281907322218866,0.0279105316449553,-0.0014812916336583
"2000-05-17",-0.000353669322873128,-0.0132915562920614,-0.0135717568689927,-0.000377344619516539
"2000-05-18",0,0.0174524499512262,0.0171722493742949,-9.30631383630288e-05
"2000-05-19",0.00212014213692612,0.00379900301492634,0.00351880243799505,0.00200921067864791
"2000-05-23",-0.00105950919323321,-0.0311595311908485,-0.0314397317677798,-0.00130257764812213
"2000-05-24",-0.000353419335716214,0.0297797448387949,0.0294995442618636,-0.000388327578853082
"2000-05-25",-0.000353544285103794,0.0221889970583937,0.0219087964814624,-0.000445917096997985
"2000-05-26",0,0.0157430818023011,0.0154628812253698,-8.87530617444479e-05
"2000-05-30",-0.000353669322873128,-0.0066689143461073,-0.00694911492303858,-0.000464871688097399
"2000-05-31",-0.000707714113049032,-0.00839917586796036,-0.00867937644489165,-0.000795275796810462
"2000-06-01",-0.000708215327051997,0.0016854883477824,0.00140528777085111,-0.000775009684388149
"2000-06-02",0.000708215327052029,-0.011517742501563,-0.0117979430784943,0.000640147156948581
"2000-06-06",0.0031807766700844,-0.0321994236051509,-0.0324796241820822,0.00302375977539796
"2000-06-07",-0.000705965437015311,-0.00352485384343558,-0.00380505442036687,-0.00101280268808763
"2000-06-08",-0.000706464176327106,0.0353835038893167,0.0351033033123854,-0.000759586028272739
"2000-06-09",-0.00106063294369302,-0.0116559427283617,-0.011936143305293,-0.00112967055725305
"2000-06-14",0.0056437539574095,0.0378935729452188,0.0376133723682875,0.00559797775620967
"2000-06-15",-0.0035236118204833,-0.0116882279040079,-0.0119684284809392,-0.00399224979886971
"2000-06-16",-0.00141292852894936,-0.0373011592962654,-0.0375813598731967,-0.00127877925113371
"2000-06-20",-0.00176897268843451,0.00625653761430514,0.00597633703737385,-0.00180537676369218
"2000-06-21",-0.000354170359643278,0.0621317811070062,0.0618515805300749,-0.000357475504985583
"2000-06-22",-0.000354295840730032,-0.00326158149540996,-0.00354178207234125,-0.000448607838826836
"2000-06-23",-0.00106364129864671,0.0133054047910717,0.0130252042141404,-0.00115222523563631
"2000-06-27",-0.00213068262425581,-0.0178895647507751,-0.0181697653277064,-0.00217504116642523
"2000-06-28",-0.000711237583325006,0.0220716522358445,0.0217914516589132,-0.000691307723057771
"2000-06-29",-0.000711743802288184,-0.00321543685397435,-0.00349563743090564,-0.000785073002468269
"2000-06-30",-0.000712250742361209,0.0169252004480082,0.0166449998710769,-0.000779686389423992
"2000-07-04",-0.00142602519709414,-0.0272846326851027,-0.027564833262034,-0.00149379941607073
"2000-07-05",0,-0.0124428586368859,-0.0127230592138172,-2.2889128453109e-05
"2000-07-06",0,0.010488460620653,0.0102082600437217,-0.00011534219813265
"2000-07-07",-0.000713775904679786,-0.00163158789662251,-0.0019117884735538,-0.000823307027748834
"2000-07-11",-0.00142908205814885,-0.0261387917028806,-0.0264189922798119,-0.00149411453145376
"2000-07-12",-0.00178922931969656,0.0146425245069701,0.0143623239300388,-0.00181209864178574
"2000-07-13",-0.000716589066851944,0.0286571221998347,0.0283769216229034,-0.000719471713100325
"2000-07-14",-0.00107584733346301,-0.0106504153414924,-0.0109306159184237,-0.00114740630512829
"2000-07-19",-0.00071890729192597,-0.00457827881928121,-0.00485847939621249,-0.000763568724707947
"2000-07-20",-0.0021598280534299,-0.0170883474691321,-0.0173685480460634,-0.00222861533730352
"2000-07-21",-0.00324851395583133,-0.0429187453258702,-0.0431989459028015,-0.00322521672734665
"2000-07-25",-0.000723327337143028,-0.0343152235363816,-0.0345954241133129,-0.000637389403421582
"2000-07-26",0,0.00541587397303264,0.00513567339610135,-7.67181996345671e-05
"2000-07-27",0,-0.0124225199985572,-0.0127027205754885,-0.000111958808329329
"2000-07-28",0.00216841429382351,0.0139645403503723,0.013684339773441,0.00205867051008041
"2000-08-01",0.0043227733020041,-0.0281268541628769,-0.0284070547398082,0.0040765960829164
"2000-08-02",0.00107777987799626,0.0599718498437986,0.0596916492668673,0.000704767314044864
"2000-08-03",-0.000718390835493745,0.00891536365795233,0.00863516308102105,-0.000879469386378399
"2000-08-04",-0.00107855484120797,0.035244338097254,0.0349641375203227,-0.00114005726750766
"2000-08-08",-0.00252116106890476,-0.0154707169068615,-0.0157509174837928,-0.00256628442046787
"2000-08-09",0,0.0197457501366098,0.0194655495596785,4.4521189957532e-05
"2000-08-10",-0.0010824464343939,0.0297693143907709,0.0294891138138396,-0.00120202566242402
"2000-08-11",0,0.0157483569681391,0.0154681563912078,-4.12283700803133e-05
"2000-08-15",-0.000361076010422229,0.0188430878014799,0.0185628872245486,-0.000475265507946077
"2000-08-16",0.00180407770381502,-0.0113980449523693,-0.0116782455293006,0.00171716931655902
"2000-08-17",-0.000360555258998833,0.0347889977429451,0.0345087971660138,-0.000585267651913206
"2000-08-18",0,0.00162681018471228,0.00134660960778099,-7.99942770164369e-05
"2000-08-22",-0.000721500752799654,-0.0190356912977405,-0.0193158918746718,-0.000833253645504481
"2000-08-24",0,-0.0221710876989407,-0.022451288275872,-6.44072853840795e-05
"2000-08-25",-0.000360945681594241,0.0489856132142331,0.0487054126373018,-0.000473678284098919
"2000-08-29",0,0.0228870147480328,0.0226068141711015,-8.70081511356667e-05
"2000-08-30",0.00180342699915073,0.00293427440580142,0.00265407382887013,0.00169211495875221
"2000-08-31",0,0.0274544045853664,0.0271742040084351,-0.000223137618227168
"2000-09-01",0,0.000285022091141556,4.82151421027084e-06,-0.000102755714963585
"2000-09-05",0,0.0177945664131745,0.0175143658362432,-0.000110322237942093
"2000-09-06",0.00323799527377535,0.0270659990522263,0.026785798475295,0.00312814862450923
"2000-09-07",0.00143575042610419,0.0196957668558129,0.0194155662788816,0.00112235188463783
"2000-09-08",-0.00143575042610415,-0.0314815686215265,-0.0317617691984578,-0.0016230759722863
"2000-09-13",-0.000718648970922025,-0.0689928714869514,-0.0692730720638827,-0.000733412509010893
"2000-09-14",0,0.00864974157948316,0.00836954100255187,-7.06827323823303e-05
"2000-09-19",-0.00180147769851107,-0.00595594375285154,-0.00623614432978283,-0.00191381586204589
"2000-09-20",0.00144144169102157,0.00565898755170866,0.00537878697477738,0.00144495241174566
"2000-09-21",0.00179888517658866,-0.045262091608746,-0.0455422921856773,0.0015912827928166
"2000-09-22",0,-0.0185045267502433,-0.0187847273271746,-0.000216799880744698
"2000-09-26",0.00107777987799626,-0.0536452358225115,-0.0539254363994428,0.000974625808836631
"2000-09-27",-0.00107777987799626,-0.00535835173561934,-0.00563855231255062,-0.00125582020175899
"2000-09-28",-0.000359518249423438,-0.0296494712276083,-0.0299296718045396,-0.000397365400176249
"2000-09-29",-0.0021598280534299,-0.0170944333593001,-0.0173746339362314,-0.00225163279918738
"2000-10-04",0,-0.0187783478719529,-0.0190585484488842,2.47439754585137e-05
"2000-10-05",0.00179953260726973,-0.0297018121344143,-0.0299820127113456,0.00168119646265913
"2000-10-06",0.00179630010578621,0.0146236239736293,0.014343423396698,0.00157384876223438
"2000-10-10",0.000717617540663417,0.0439231902909523,0.043642989714021,0.000501913464100511
"2000-10-11",0.00214976793649266,0.00964637705180534,0.00936617647487406,0.00200143962692561
"2000-10-12",-0.0028673854771562,0.068032410391827,0.0677522098148957,-0.00310996548785351
"2000-10-13",0.00179307919657119,0.00149365225678315,0.00121345167985186,0.00187177309170972
"2000-10-18",-0.00107855484120797,0.0195573378210959,0.0192771372441646,-0.00131298474967516
"2000-10-19",0.0025148207972654,0.0099567226920681,0.00967652211513681,0.00248056668544649
"2000-10-20",0.00215053846322856,-0.0367820145410354,-0.0370622151179667,0.00187784324584619
"2000-10-24",0,0.0532641626212974,0.0529839620443661,-0.000234811443893295
"2000-10-25",-0.000716332408854528,-0.0203246119818069,-0.0206048125587382,-0.000818354373414146
"2000-10-26",-0.00143420605437389,0.00989632976995676,0.00961612919302548,-0.00149954982341189
"2000-10-27",0.00179243640031497,-0.00541488821088826,-0.00569508878781954,0.00176990870981975
"2000-10-31",-0.00322870235637245,-0.0377526121651199,-0.0380328127420512,-0.00345672964812262
"2000-11-01",-0.000359389042502467,0.0476049086081315,0.0473247080312002,-0.000258899520981005
"2000-11-02",0.00143678185636283,-0.0259505191727494,-0.0262307197496807,0.00133627393157041
"2000-11-03",-0.000718132885440779,0,-0.000280200576931285,-0.000918904356964219
"2000-11-09",-0.00179759171180655,0.0313124623141348,0.0310322617372035,-0.00185661547974477
"2000-11-10",-0.00252206943270984,0.0146762977743513,0.01439609719742,-0.00252215400326565
"2000-11-14",0.00180212699700581,0.0241934936006324,0.0239132930237011,0.00184387439948566
"2000-11-15",-0.00252388812541534,0.023030777172739,0.0227505765958077,-0.00275656448048239
"2000-11-16",-0.00108361939445818,0.0100030254499347,0.00972282487300341,-0.00102713828023114
"2000-11-17",0.00324734183976924,-0.0318242469868481,-0.0321044475637794,0.00319512104175633
"2000-11-21",0.00251843989919562,0.00722677038612728,0.00694656980919599,0.00220083185181276
"2000-11-22",0,-0.00662254076049338,-0.00690274133742467,-0.000255112673916977
"2000-11-23",0.000718390835493654,0.00542170002777861,0.00514149945084732,0.000617644890994375
"2000-11-24",0,0.00180072077469912,0.00152052019776783,-0.000155602530003745
"2000-11-28",0.000359001978366566,-0.0230522795121625,-0.0233324800890938,0.000252001391183448
"2000-11-29",0,-0.0043050496993712,-0.00458525027630249,-0.000132620255523469
"2000-11-30",-0.000359001978366575,0.00246229733516097,0.00218209675822968,-0.000467447100843114
"2000-12-01",0.00143523526610459,-0.0293221256712663,-0.0296023262481976,0.00134783545816661
"2000-12-06",0.0014321520528774,-0.050054813917443,-0.0503350144943743,0.00123065388943196
"2000-12-07",-0.000715819644022711,0.0137384662661105,0.0134582656891792,-0.000909952439348435
"2000-12-08",0,-0.0365671454184194,-0.0368473459953507,-5.95864346555983e-05
"2000-12-15",-0.00178922931969656,0.00492207720542846,0.00464187662849717,-0.00190226493350796
"2000-12-19",0.00107392170693641,-0.00327869146169835,-0.00355889203862964,0.00107670640187227
"2000-12-20",0,-0.0449183589454466,-0.0451985595223779,-0.000184456530284844
"2000-12-21",0.000357717764501366,-0.0389631250352555,-0.0392433256121868,0.000252530775959157
"2000-12-22",0,-0.00761823088488887,-0.00789843146182015,-0.000132653529644921
"2000-12-27",0.0039264730081816,0.0156218307454106,0.0153416301684793,0.00381802997712742
"2000-12-28",0.0032011409160505,-0.0129264113237385,-0.0132066119006698,0.00284438034951629
"2000-12-29",0,0.0129264113237384,0.0126462107468071,-0.000295562478776738
"2001-01-05",0.0112995552539335,0.00810705696818034,0.00782685639124905,0.0112013517545165
"2001-01-10",-0.00316511605889524,0.0084422611961634,0.00816206061923211,-0.00398595031401383
"2001-01-11",-0.000352298752983261,0.0245168467880851,0.0242366462111538,-0.000218545425020728
"2001-01-12",0.00035229875298326,0.00117118889046277,0.000890988313531485,0.000249254398826605
"2001-01-16",-0.00140994031111869,-0.00430108189939059,-0.00458128247632188,-0.00154238790629848
"2001-01-17",-0.0010587613482421,-0.0502214387380791,-0.0505016393150104,-0.00107859648005757
"2001-01-18",0.00246870165936071,0.0191803472258318,0.0189001466489005,0.00241971523163822
"2001-01-19",-0.00105726882095308,0.060767271777448,0.0604870712005167,-0.00132613926142934
"2001-01-23",0.000352547156833396,0.0273886937902629,0.0271084932133316,0.000319119862939451
"2001-01-24",0.000704721664119832,0.000739918642710514,0.000459718065779229,0.000567882722522658
"2001-01-25",0,-0.00370508019254535,-0.00398528076947664,-0.000152474762615177
"2001-01-26",0.000352174682280468,0.00370508019254542,0.00342487961561413,0.000244977501397006
"2001-01-30",-0.0014094435032336,-0.0269881447176468,-0.0272683452945781,-0.00154162227692278
"2001-01-31",0.000352547156833396,0.0102060987978119,0.00992589822088061,0.00033266390190218
"2001-02-01",0.00105689634640025,0.0215782181833279,0.0212980176063966,0.000919206103409303
"2001-02-02",0.00140745976787977,0.0617281716801301,0.0614479711031988,0.00123290281215833
"2001-02-06",0,0.00689657905906046,0.00661637848212918,-0.000194274149840187
"2001-02-07",0.000351555637299703,0.0150071029257869,0.0147269023488556,0.000246985728583829
"2001-02-08",0.000702740717606345,0.0378656993958217,0.0375854988188904,0.000570435718157781
"2001-02-09",0.00105318598465864,-0.0382042807432241,-0.0384844813201554,0.000900550755232311
"2001-02-13",0.00629592845681483,-0.0532021855806275,-0.0534823861575588,0.00612254407036524
"2001-02-14",0,-0.0039363085358063,-0.00421650911273759,-0.000501609238702165
"2001-02-15",-0.000348735836141101,-0.0575592281311796,-0.0578394287081109,-0.000433988406046635
"2001-02-16",0.000348735836141071,0.0105781114813798,0.0102979109044485,0.00025923300460781
"2001-02-20",-0.000697593331393847,-0.00603092668528948,-0.00631112726222077,-0.000830668125080143
"2001-02-21",0.00104620759324757,-0.0133208439756606,-0.0136010445525919,0.000981637796728745
"2001-02-22",-0.00139518683252494,-0.0135006872189026,-0.0137808877958339,-0.00157366789003645
"2001-02-23",-0.0013971360987296,0.0142666772984851,0.0139864767215538,-0.00141500514835743
"2001-02-27",0.00522922579082708,-0.0326877351295736,-0.0329679357065049,0.00520138410205498
"2001-02-28",-0.00139178867282261,-0.00475813744641692,-0.00503833802334821,-0.00183549902574424
"2001-03-01",-0.00348797005171853,-0.0160259840158443,-0.0163061845927756,-0.00348938188268548
"2001-03-02",0,0.0207841214622613,0.02050392088533,0.000102541855605087
"2001-03-06",0.00139664827172082,0.0121880808930407,0.0119078803161094,0.00127342219405675
"2001-03-07",-0.00104730329000216,0.0124273444023211,0.0121471438253898,-0.00124412425814225
"2001-03-08",-0.000349344981718779,0.0175980057911768,0.0173178052142455,-0.000387927273084358
"2001-03-12",0,-0.0398428254722024,-0.0401230260491337,-9.23979728421018e-05
"2001-03-13",0.00174550576697363,-0.0215405217220564,-0.0218207222989877,0.00163453250016721
"2001-03-14",-0.000697836734529978,-0.0199558648429046,-0.0202360654198359,-0.000917355046331258
"2001-03-15",0.000348979239277173,-0.0394346397772653,-0.0397148403541966,0.000289858090468682
"2001-03-16",0,0.0199116936463824,0.0196314930694511,-0.000134999712711523
"2001-03-20",-0.000348979239277313,-0.00884775099833262,-0.0091279515752639,-0.000457274802584228
"2001-03-21",-0.00104766903244369,-0.0179338709124708,-0.0182140714894021,-0.00113570821329764
"2001-03-22",0.00104766903244368,0.0102872746059426,0.0100070740290113,0.0010022723240244
"2001-03-23",0.00383208969209751,0.0206802052375388,0.0204000046606075,0.00365231166535141
"2001-03-27",0,0.0194421842750415,0.0191619836981102,-0.000346344454311201
"2001-03-28",-0.0010436598616478,0.00368023314581268,0.00340003256888139,-0.00113867149439416
"2001-03-29",0.00104365986164773,-0.0302488361785788,-0.0305290367555101,0.00099844940825434
"2001-03-30",0,-0.0114238602219893,-0.0117040607989206,-0.000179537739965151
"2001-04-03",0.000347644710610547,-0.00127741128718114,-0.00155761186411243,0.000242148554834963
"2001-04-04",0.00312337578226816,0.0368088396656667,0.0365286390887354,0.0029913748200987
"2001-04-05",0,0.0211304082867144,0.0208502077097831,-0.000304801716645741
"2001-04-06",0,-0.0347754411634758,-0.0350556417404071,-9.76227733797454e-05
"2001-04-10",-0.000693240928976505,0.0652668154006318,0.0649866148237005,-0.000803885794484607
"2001-04-11",-0.00173520779266382,0.0170151050059828,0.0167349044290515,-0.00180146097442889
"2001-04-12",0.00277488905075924,0.0391027260137428,0.0388225254368115,0.00277133778113549
"2001-04-13",-0.000346440329118935,-0.0118695755553839,-0.0121497761323152,-0.000637411766741817
"2001-04-17",-0.000346560391616199,0.00706453951310224,0.00678433893617095,-0.000423277185619422
"2001-04-18",0.000346560391616287,-0.0331480443188758,-0.0334282448958071,0.000256384313579247
"2001-04-19",0.000346440329118978,-0.00962100936732608,-0.00990120994425737,0.000213544587977474
"2001-04-20",0.00103860144354271,-0.0112775840406162,-0.0115577846175475,0.000908398364332702
"2001-04-24",-0.00207828270163807,0.00740311193305762,0.00712291135612634,-0.00225216034424141
"2001-04-25",0.000346680537360352,-0.010536682848129,-0.0108168834250603,0.000371457671305859
"2001-04-26",0.00173160216427789,0.0467518087338456,0.0464716081569143,0.0015914735651914
"2001-04-27",-0.00138504177266168,0.00522779383300427,0.00494759325607298,-0.00160185364427476
"2001-05-04",0.000692760678900575,0.0271875672743209,0.0269073666973896,0.000676663225761327
"2001-05-08",0.00276625349289011,-0.00508722027365513,-0.00536742085058642,0.00260694140543578
"2001-05-09",0,0.000364232384285471,8.40318073541858e-05,-0.000280638414796421
"2001-05-11",-0.000345363498511442,0.0184021068740433,0.018121906297112,-0.000444505039859818
"2001-05-15",0.00138073891455994,-0.00322292132154523,-0.00350312189847652,0.00129189709892065
"2001-05-16",0.0017232470230312,0.0110577192336981,0.0107775186567668,0.00152526482726146
"2001-05-17",-0.000688942500553531,0.0133899111166604,0.0131097105397291,-0.000901592866796256
"2001-05-18",0.0017214671147429,0.0252302997803399,0.0249500992034086,0.00166135524481762
"2001-05-22",0.000687757936325742,0.0142327038265367,0.0139525032496054,0.000466553699080173
"2001-05-23",-0.000343819841791735,-0.00709103089471024,-0.00737123147164153,-0.000489925637282437
"2001-05-24",-0.000343938094533941,-0.0226191960007395,-0.0228993965776708,-0.000429925029291812
"2001-05-25",0.000343938094533967,-0.00556136296083515,-0.00584156353776644,0.000254179862207462
"2001-05-29",-0.000343938094533941,0.0145331277642583,0.014252927187327,-0.000476695276377848
"2001-05-30",0.00103145960666221,-0.0065483604669678,-0.00682856104389909,0.000944641086532414
"2001-05-31",-0.000343701670336564,-0.0128764611885448,-0.0131566617654761,-0.000519857324691617
"2001-06-01",0.00171732825994861,0.0107996172437056,0.0105194166667743,0.00163322266112602
"2001-06-05",0.000686106373398587,0.0134230203321408,0.0131428197552095,0.000466670390642908
"2001-06-06",0,-0.0179377006866673,-0.0182179012635986,-0.000146113130059827
"2001-06-07",0,-0.00628493688917895,-0.00656513746611024,-0.000107597036988125
"2001-06-08",0,0.0114923779226062,0.0112121773456749,-0.00011001793992593
"2001-06-14",-0.00137268381197214,-0.0132452267500206,-0.0135254273269519,-0.00148254958768392
"2001-06-15",-0.00137457066316671,-0.0130674647728394,-0.0133476653497707,-0.00139816689196202
"2001-06-19",-0.00103216936739835,-0.0529224014543424,-0.0532026020312737,-0.00106106941336933
"2001-06-20",0.00137598920919001,-0.0166292569715347,-0.016909457548466,0.00132590112956431
"2001-06-21",0.00171732825994861,0.0173786013303156,0.0170984007533843,0.00151720876386835
"2001-06-22",-0.00206114810174026,0.00597462568888777,0.00569442511195648,-0.00227329210957588
"2001-06-26",0.000687521512128415,0.0293491351415207,0.0290689345645894,0.000713626868868586
"2001-06-27",-0.000343701670336564,-0.0523213371989794,-0.0526015377759107,-0.000505337082537875
"2001-06-28",0.00103075082137489,-0.0219535102158723,-0.0222337107928036,0.000945732562568271
"2001-06-29",-0.000343465570953362,0.0204285385135547,0.0201483379366234,-0.000519689829295243
"2001-07-03",0.00171614938292547,-0.025112387825981,-0.0253925884029123,0.00163203325629321
"2001-07-04",0.000685635954182167,0.0159133961653231,0.0156331955883918,0.000466274730661507
"2001-07-05",0,-0.0108402145528647,-0.011120415129796,-0.00014608826111973
"2001-07-06",-0.000342759215009443,0.0329279365661557,0.0326477359892244,-0.00045035781511795
"2001-07-10",0.00171262244292324,-0.0726314443308596,-0.0729116449077909,0.00162414849950792
"2001-07-11",0.000342172800601254,-0.0101771690536935,-0.0104573696306248,0.00012330716812691
"2001-07-12",-0.00102686984891859,-0.0341273235341783,-0.0344075241111096,-0.00115140111623403
"2001-07-13",0.000342407125413655,0.0167930058826211,0.0165128053056898,0.000297996783777497
"2001-07-17",0.000684462723504944,-0.00500835771437252,-0.00528855829130381,0.000548951458738945
"2001-07-18",-0.000684462723504921,-0.034045841409717,-0.0343260419866483,-0.000835747574359706
"2001-07-19",0.001026518481928,0.0107643665871585,0.0104841660102272,0.000962267950752637
"2001-07-20",0.0010254658222167,0.003420268404798,0.00314006782786671,0.00084820224325217
"2001-07-24",-0.000683527025928983,0.0393356151174107,0.0390554145404794,-0.000853621082120872
"2001-07-25",0.00102511541524535,0.0215149358335469,0.0212347352566156,0.000961988311292144
"2001-07-26",-0.0010251154152453,0.00160513678122866,0.00132493620429737,-0.00120236141766098
"2001-07-27",-0.000683994554710883,-0.00482316047542927,-0.00510336105236055,-0.00072520182112323
"2001-07-31",0.0013675215806398,-0.0191179302478623,-0.0193981308247936,0.00129632277103251
"2001-08-01",0.00170677631465627,-0.00494031470016444,-0.00522051527709573,0.00150851594626406
"2001-08-02",-0.00068236099542914,0.0506946835595897,0.0504144829826584,-0.000893958622103081
"2001-08-03",0.00102336696633799,0.00430613309749286,0.00402593252056158,0.000962775251134234
"2001-08-07",0.00034088972547614,0.0131938274027809,0.0129136268258496,0.000163594260489789
"2001-08-08",-0.00102301799203463,-0.012803278676864,-0.0130834792537953,-0.00115008147724859
"2001-08-09",0,-0.0129693309327771,-0.0132495315097084,-4.44932866506161e-05
"2001-08-10",0.00102301799203471,0.0195854282323847,0.0193052276554534,0.000909033708630114
"2001-08-14",-0.00102301799203463,-0.00271897623324323,-0.00299917681017452,-0.00119693556877338
"2001-08-15",0.000682128266558606,-0.00389712106636428,-0.00417732164329556,0.000640579962090098
"2001-08-16",0.00034088972547614,-0.0169328715952328,-0.0172130721721641,0.000183845627115733
"2001-08-17",0.000340773559269918,-0.0200568295790141,-0.0203370301559454,0.000212437188125707
"2001-08-21",0.000681198936423163,0.0271799305318382,0.0268997299549069,0.000551065462080644
"2001-08-22",-0.000681198936423273,0.013706891708773,0.0134266911318417,-0.000832616661525997
"2001-08-23",0,-0.00194666209030777,-0.00222686266723906,-6.44473225805308e-05
"2001-08-24",0.000681198936423163,0.0257756143207276,0.0254954137437963,0.000568468850429345
"2001-08-28",-0.000681198936423273,0.00492518517859176,0.00464498460166047,-0.00083371053971096
"2001-08-29",0.000340657472209222,0.00790517950711325,0.00762497893018197,0.000276278904600974
