"rub","oil","oil_errors","rub_errors"
"2000-04-27",-0.00245657256370234,0.00739616162546847,0.00604859828317128,-0.00270936529770997
"2000-04-28",-0.00105466699879797,0.0307322521292039,0.0312310076688272,-0.0013074597328056
"2000-05-04",-0.00176025393101179,0.052007625153056,0.0540855193314271,-0.00201304666501942
"2000-05-05",-0.000704970067969821,-0.00520105193245566,-0.00168346657743446,-0.00095776280197745
"2000-05-11",-0.000705467401392371,0.0878800996878534,0.0875264096703817,-0.0009582601354
"2000-05-12",-0.000705965437015311,0.0275379720140151,0.0334830252688684,-0.00095875817102294
"2000-05-16",-0.00141342779714696,0.0281907322218866,0.0300524714641054,-0.00166622053115459
"2000-05-17",-0.000353669322873128,-0.0132915562920614,-0.0113856451751268,-0.000606462056880757
"2000-05-18",0,0.0174524499512262,0.0165512805674414,-0.000252792734007629
"2000-05-19",0.00212014213692612,0.00379900301492634,0.00497826129150335,0.00186734940291849
"2000-05-23",-0.00105950919323321,-0.0311595311908485,-0.0309041931230036,-0.00131230192724084
"2000-05-24",-0.000353419335716214,0.0297797448387949,0.0276694607768538,-0.000606212069723843
"2000-05-25",-0.000353544285103794,0.0221889970583937,0.02420243566458,-0.000606337019111423
"2000-05-26",0,0.0157430818023011,0.0172428592571004,-0.000252792734007629
"2000-05-30",-0.000353669322873128,-0.0066689143461073,-0.00560532794230522,-0.000606462056880757
"2000-05-31",-0.000707714113049032,-0.00839917586796036,-0.00885219521625515,-0.000960506847056661
"2000-06-01",-0.000708215327051997,0.0016854883477824,0.00111538328524343,-0.000961008061059626
"2000-06-02",0.000708215327052029,-0.011517742501563,-0.0114054246484329,0.0004554225930444
"2000-06-06",0.0031807766700844,-0.0321994236051509,-0.0329805601199309,0.00292798393607677
"2000-06-07",-0.000705965437015311,-0.00352485384343558,-0.00570550677420257,-0.00095875817102294
"2000-06-08",-0.000706464176327106,0.0353835038893167,0.0351432411474267,-0.000959256910334735
"2000-06-09",-0.00106063294369302,-0.0116559427283617,-0.00926330125451877,-0.00131342567770065
"2000-06-14",0.0056437539574095,0.0378935729452188,0.0371030845075884,0.00539096122340187
"2000-06-15",-0.0035236118204833,-0.0116882279040079,-0.00912573162815922,-0.00377640455449093
"2000-06-16",-0.00141292852894936,-0.0373011592962654,-0.0380938324515251,-0.00166572126295699
"2000-06-20",-0.00176897268843451,0.00625653761430514,0.00373065342240519,-0.00202176542244214
"2000-06-21",-0.000354170359643278,0.0621317811070062,0.0625534190030642,-0.000606963093650907
"2000-06-22",-0.000354295840730032,-0.00326158149540996,0.000941099156487644,-0.000607088574737661
"2000-06-23",-0.00106364129864671,0.0133054047910717,0.0130829575241952,-0.00131643403265434
"2000-06-27",-0.00213068262425581,-0.0178895647507751,-0.0169909344246246,-0.00238347535826344
"2000-06-28",-0.000711237583325006,0.0220716522358445,0.0208593384974694,-0.000964030317332635
"2000-06-29",-0.000711743802288184,-0.00321543685397435,-0.00172360004987298,-0.000964536536295813
"2000-06-30",-0.000712250742361209,0.0169252004480082,0.0167058757601365,-0.000965043476368838
"2000-07-04",-0.00142602519709414,-0.0272846326851027,-0.0261410530524125,-0.00167881793110177
"2000-07-05",0,-0.0124428586368859,-0.0142909307421726,-0.000252792734007629
"2000-07-06",0,0.010488460620653,0.00964472207600927,-0.000252792734007629
"2000-07-07",-0.000713775904679786,-0.00163158789662251,-0.000923578419409519,-0.000966568638687415
"2000-07-11",-0.00142908205814885,-0.0261387917028806,-0.0262509383231109,-0.00168187479215648
"2000-07-12",-0.00178922931969656,0.0146425245069701,0.0128719907437891,-0.00204202205370419
"2000-07-13",-0.000716589066851944,0.0286571221998347,0.0296462345802808,-0.000969381800859573
"2000-07-14",-0.00107584733346301,-0.0106504153414924,-0.0087129439066552,-0.00132864006747064
"2000-07-18",-0.00143626595605747,-0.0796642372302634,-0.0803866822589659,-0.0016890586900651
"2000-07-19",-0.00071890729192597,-0.00457827881928121,-0.00997084598068506,-0.000971700025933599
"2000-07-20",-0.0021598280534299,-0.0170883474691321,-0.0173998948198178,-0.00241262078743753
"2000-07-21",-0.00324851395583133,-0.0429187453258702,-0.044076841192264,-0.00350130668983896
"2000-07-25",-0.000723327337143028,-0.0343152235363816,-0.0372212462589587,-0.000976120071150657
"2000-07-26",0,0.00541587397303264,0.00309204618516045,-0.000252792734007629
"2000-07-27",0,-0.0124225199985572,-0.0120577692849478,-0.000252792734007629
"2000-07-28",0.00216841429382351,0.0139645403503723,0.0131221781086547,0.00191562155981588
"2000-08-01",0.0043227733020041,-0.0281268541628769,-0.0271836205459697,0.00406998056799647
"2000-08-02",0.00107777987799626,0.0599718498437986,0.0580667851382422,0.000824987143988631
"2000-08-03",-0.000718390835493745,0.00891536365795233,0.0129718831131309,-0.000971183569501374
"2000-08-04",-0.00107855484120797,0.035244338097254,0.0358458970875742,-0.0013313475752156
"2000-08-08",-0.00252116106890476,-0.0154707169068615,-0.0130874926950661,-0.00277395380291239
"2000-08-09",0,0.0197457501366098,0.0186971183179189,-0.000252792734007629
"2000-08-10",-0.0010824464343939,0.0297693143907709,0.0311037588555574,-0.00133523916840153
"2000-08-11",0,0.0157483569681391,0.0177610897524358,-0.000252792734007629
"2000-08-15",-0.000361076010422229,0.0188430878014799,0.0199070311724526,-0.000613868744429858
"2000-08-16",0.00180407770381502,-0.0113980449523693,-0.0101246830828409,0.00155128496980739
"2000-08-17",-0.000360555258998833,0.0347889977429451,0.0340159610864025,-0.000613347993006462
"2000-08-18",0,0.00162681018471228,0.00397922179972097,-0.000252792734007629
"2000-08-22",-0.000721500752799654,-0.0190356912977405,-0.0189273441591797,-0.000974293486807283
"2000-08-23",0,0.0703614949097863,0.0690716235053181,-0.000252792734007629
"2000-08-24",0,-0.0221710876989407,-0.017411507464839,-0.000252792734007629
"2000-08-25",-0.000360945681594241,0.0489856132142331,0.047483571497684,-0.00061373841560187
"2000-08-29",0,0.0228870147480328,0.0262001024465769,-0.000252792734007629
"2000-08-30",0.00180342699915073,0.00293427440580142,0.00448128628078182,0.0015506342651431
"2000-08-31",0,0.0274544045853664,0.0276512270094499,-0.000252792734007629
"2000-09-01",0,0.000285022091141556,0.00214110637776704,-0.000252792734007629
"2000-09-05",0,0.0177945664131745,0.0178121155912444,-0.000252792734007629
"2000-09-06",0.00323799527377535,0.0270659990522263,0.0282684081356588,0.00298520253976772
"2000-09-07",0.00143575042610419,0.0196957668558129,0.0215255679831068,0.00118295769209656
"2000-09-08",-0.00143575042610415,-0.0314815686215265,-0.0301505064940679,-0.00168854316011178
"2000-09-12",0,-0.085433556308413,-0.0875656324417307,-0.000252792734007629
"2000-09-13",-0.000718648970922025,-0.0689928714869514,-0.0747758448594604,-0.000971441704929654
"2000-09-14",0,0.00864974157948316,0.00397929905891304,-0.000252792734007629
"2000-09-15",-0.00143884916909907,0.0716899222951961,0.0722735068057144,-0.0016916419031067
"2000-09-19",-0.00180147769851107,-0.00595594375285154,-0.00110646966901806,-0.0020542704325187
"2000-09-20",0.00144144169102157,0.00565898755170866,0.005254214477224,0.00118864895701394
"2000-09-21",0.00179888517658866,-0.045262091608746,-0.044880889551428,0.00154609244258103
"2000-09-22",0,-0.0185045267502433,-0.0215691222491242,-0.000252792734007629
"2000-09-26",0.00107777987799626,-0.0536452358225115,-0.0548991636544969,0.000824987143988631
"2000-09-27",-0.00107777987799626,-0.00535835173561934,-0.00899022935658637,-0.00133057261200389
"2000-09-28",-0.000359518249423438,-0.0296494712276083,-0.030013805624309,-0.000612310983431067
"2000-09-29",-0.0021598280534299,-0.0170944333593001,-0.0191025326086482,-0.00241262078743753
"2000-10-03",0.000360295446160232,0.0752132222034358,0.0740547145086634,0.000107502712152603
"2000-10-04",0,-0.0187783478719529,-0.013690454288499,-0.000252792734007629
"2000-10-05",0.00179953260726973,-0.0297018121344143,-0.0309742692703261,0.0015467398732621
"2000-10-06",0.00179630010578621,0.0146236239736293,0.0126119828478769,0.00154350737177858
"2000-10-10",0.000717617540663417,0.0439231902909523,0.0449110236841367,0.000464824806655788
"2000-10-11",0.00214976793649266,0.00964637705180534,0.0126168937596106,0.00189697520248503
"2000-10-12",-0.0028673854771562,0.068032410391827,0.0686834366009811,-0.00312017821116383
"2000-10-13",0.00179307919657119,0.00149365225678315,0.00609562479928667,0.00154028646256356
"2000-10-17",-0.00287047201043146,-0.097760941663394,-0.0976616052384751,-0.00312326474443909
"2000-10-18",-0.00107855484120797,0.0195573378210959,0.0129401779971044,-0.0013313475752156
"2000-10-19",0.0025148207972654,0.0099567226920681,0.0112784174133877,0.00226202806325777
"2000-10-20",0.00215053846322856,-0.0367820145410354,-0.0361099874366445,0.00189774572922093
"2000-10-24",0,0.0532641626212974,0.0507734086300605,-0.000252792734007629
"2000-10-25",-0.000716332408854528,-0.0203246119818069,-0.016721997522754,-0.000969125142862157
"2000-10-26",-0.00143420605437389,0.00989632976995676,0.00851923790951011,-0.00168699878838152
"2000-10-27",0.00179243640031497,-0.00541488821088826,-0.00474694785773782,0.00153964366630734
"2000-10-31",-0.00322870235637245,-0.0377526121651199,-0.0381207723497169,-0.00348149509038008
"2000-11-01",-0.000359389042502467,0.0476049086081315,0.0450484748831524,-0.000612181776510096
"2000-11-02",0.00143678185636283,-0.0259505191727494,-0.022730862890742,0.0011839891223552
"2000-11-03",-0.000718132885440779,0,-0.00175779347890345,-0.000970925619448408
"2000-11-09",-0.00179759171180655,0.0313124623141348,0.0313107242256874,-0.00205038444581418
"2000-11-10",-0.00252206943270984,0.0146762977743513,0.0167934544127935,-0.00277486216671747
"2000-11-14",0.00180212699700581,0.0241934936006324,0.0251848913969441,0.00154933426299818
"2000-11-15",-0.00252388812541534,0.023030777172739,0.0246661976539732,-0.00277668085942297
"2000-11-16",-0.00108361939445818,0.0100030254499347,0.0115597656382166,-0.00133641212846581
"2000-11-17",0.00324734183976924,-0.0318242469868481,-0.0311490866038125,0.00299454910576161
"2000-11-21",0.00251843989919562,0.00722677038612728,0.00507150542230453,0.00226564716518799
"2000-11-22",0,-0.00662254076049338,-0.0061352478200174,-0.000252792734007629
"2000-11-23",0.000718390835493654,0.00542170002777861,0.00497181875099792,0.000465598101486025
"2000-11-24",0,0.00180072077469912,0.00216586573378677,-0.000252792734007629
"2000-11-28",0.000359001978366566,-0.0230522795121625,-0.0229321639528248,0.000106209244358937
"2000-11-29",0,-0.0043050496993712,-0.00586672111439889,-0.000252792734007629
"2000-11-30",-0.000359001978366575,0.00246229733516097,0.00216923922801038,-0.000611794712374204
"2000-12-01",0.00143523526610459,-0.0293221256712663,-0.0291572416401511,0.00118244253209696
"2000-12-05",0.000716845908833197,-0.0896913007893684,-0.0916772487697985,0.000464053174825568
"2000-12-06",0.0014321520528774,-0.050054813917443,-0.0561259061941325,0.00117935931886977
"2000-12-07",-0.000715819644022711,0.0137384662661105,0.0103495502482789,-0.00096861237803034
"2000-12-08",0,-0.0365671454184194,-0.0356392100932985,-0.000252792734007629
"2000-12-14",0.00143112725678284,-0.0989667638569075,-0.1014429777891,0.00117833452277521
"2000-12-15",-0.00178922931969656,0.00492207720542846,-0.00177667985169561,-0.00204202205370419
"2000-12-19",0.00107392170693641,-0.00327869146169835,-0.00294735566629418,0.000821128972928781
"2000-12-20",0,-0.0449183589454466,-0.0451419640330331,-0.000252792734007629
"2000-12-21",0.000357717764501366,-0.0389631250352555,-0.0420044603599471,0.000104925030493737
"2000-12-22",0,-0.00761823088488887,-0.0102565792581518,-0.000252792734007629
"2000-12-27",0.0039264730081816,0.0156218307454106,0.0151045717410966,0.00367368027417397
"2000-12-28",0.0032011409160505,-0.0129264113237385,-0.0118710299030673,0.00294834818204287
"2000-12-29",0,0.0129264113237384,0.0120499510714223,-0.000252792734007629
"2001-01-04",0,0.0844616278115719,0.0853346118869931,-0.000252792734007629
"2001-01-05",0.0112995552539335,0.00810705696818034,0.0138207843707258,0.0110467625199259
"2001-01-10",-0.00316511605889524,0.0084422611961634,0.00898912257869135,-0.00341790879290287
"2001-01-11",-0.000352298752983261,0.0245168467880851,0.0250863912309224,-0.00060509148699089
"2001-01-12",0.00035229875298326,0.00117118889046277,0.0028284904795109,9.95060189756311e-05
"2001-01-16",-0.00140994031111869,-0.00430108189939059,-0.00422356636864651,-0.00166273304512632
"2001-01-17",-0.0010587613482421,-0.0502214387380791,-0.0505142283466884,-0.00131155408224973
"2001-01-18",0.00246870165936071,0.0191803472258318,0.0157801558106752,0.00221590892535308
"2001-01-19",-0.00105726882095308,0.060767271777448,0.0620634557811377,-0.00131006155496071
"2001-01-23",0.000352547156833396,0.0273886937902629,0.0314990389498512,9.97544228257672e-05
"2001-01-24",0.000704721664119832,0.000739918642710514,0.00259155632095855,0.000451928930112203
"2001-01-25",0,-0.00370508019254535,-0.00365674844954236,-0.000252792734007629
"2001-01-26",0.000352174682280468,0.00370508019254542,0.00345262164641159,9.93819482728391e-05
"2001-01-30",-0.0014094435032336,-0.0269881447176468,-0.0267391623484079,-0.00166223623724123
"2001-01-31",0.000352547156833396,0.0102060987978119,0.00837808984771644,9.97544228257672e-05
"2001-02-01",0.00105689634640025,0.0215782181833279,0.0222671204127144,0.000804103612392621
"2001-02-02",0.00140745976787977,0.0617281716801301,0.0631866181107292,0.00115466703387214
"2001-02-06",0,0.00689657905906046,0.0110719477136532,-0.000252792734007629
"2001-02-07",0.000351555637299703,0.0150071029257869,0.0154720520258211,9.87629032920741e-05
"2001-02-08",0.000702740717606345,0.0378656993958217,0.038879482569686,0.000449947983598716
"2001-02-09",0.00105318598465864,-0.0382042807432241,-0.0356436706530176,0.000800393250651011
"2001-02-13",0.00629592845681483,-0.0532021855806275,-0.0557891834355957,0.0060431357228072
"2001-02-14",0,-0.0039363085358063,-0.00753820522420223,-0.000252792734007629
"2001-02-15",-0.000348735836141101,-0.0575592281311796,-0.0578273337545802,-0.00060152857014873
"2001-02-16",0.000348735836141071,0.0105781114813798,0.0066813764505827,9.59431021334421e-05
"2001-02-20",-0.000697593331393847,-0.00603092668528948,-0.00531685059044197,-0.000950386065401476
"2001-02-21",0.00104620759324757,-0.0133208439756606,-0.0137306910982529,0.000793414859239941
"2001-02-22",-0.00139518683252494,-0.0135006872189026,-0.014403838481906,-0.00164797956653257
"2001-02-23",-0.0013971360987296,0.0142666772984851,0.0133513561557722,-0.00164992883273723
"2001-02-27",0.00522922579082708,-0.0326877351295736,-0.0317240560944897,0.00497643305681945
"2001-02-28",-0.00139178867282261,-0.00475813744641692,-0.00697183411241618,-0.00164458140683024
"2001-03-01",-0.00348797005171853,-0.0160259840158443,-0.016349702287258,-0.00374076278572616
"2001-03-02",0,0.0207841214622613,0.0196979150658373,-0.000252792734007629
"2001-03-06",0.00139664827172082,0.0121880808930407,0.0135927912955361,0.00114385553771319
"2001-03-07",-0.00104730329000216,0.0124273444023211,0.0132503661196048,-0.00130009602400979
"2001-03-08",-0.000349344981718779,0.0175980057911768,0.0184372183203827,-0.000602137715726408
"2001-03-12",0,-0.0398428254722024,-0.0386537175230367,-0.000252792734007629
"2001-03-13",0.00174550576697363,-0.0215405217220564,-0.0242383988732988,0.001492713032966
"2001-03-14",-0.000697836734529978,-0.0199558648429046,-0.0214152365544579,-0.000950629468537607
"2001-03-15",0.000348979239277173,-0.0394346397772653,-0.0407867787496147,9.61865052695441e-05
"2001-03-16",0,0.0199116936463824,0.0172414381656403,-0.000252792734007629
"2001-03-20",-0.000348979239277313,-0.00884775099833262,-0.00750207724010085,-0.000601771973284942
"2001-03-21",-0.00104766903244369,-0.0179338709124708,-0.0185343307733269,-0.00130046176645132
"2001-03-22",0.00104766903244368,0.0102872746059426,0.00907196269733602,0.000794876298436051
"2001-03-23",0.00383208969209751,0.0206802052375388,0.0213746005830551,0.00357929695808988
"2001-03-27",0,0.0194421842750415,0.0208398627316492,-0.000252792734007629
"2001-03-28",-0.0010436598616478,0.00368023314581268,0.00499413549874329,-0.00129645259565543
"2001-03-29",0.00104365986164773,-0.0302488361785788,-0.0300015351934409,0.000790867127640101
"2001-03-30",0,-0.0114238602219893,-0.0134725181224378,-0.000252792734007629
"2001-04-03",0.000347644710610547,-0.00127741128718114,-0.00205219484686163,9.48519766029181e-05
"2001-04-04",0.00312337578226816,0.0368088396656667,0.0367206599549245,0.00287058304826053
"2001-04-05",0,0.0211304082867144,0.0236195013404509,-0.000252792734007629
"2001-04-06",0,-0.0347754411634758,-0.0333472977483044,-0.000252792734007629
"2001-04-10",-0.000693240928976505,0.0652668154006318,0.0629118449739761,-0.000946033662984134
"2001-04-11",-0.00173520779266382,0.0170151050059828,0.0214299314663684,-0.00198800052667145
"2001-04-12",0.00277488905075924,0.0391027260137428,0.0402523894316015,0.00252209631675161
"2001-04-13",-0.000346440329118935,-0.0118695755553839,-0.00922525664817539,-0.000599233063126564
"2001-04-17",-0.000346560391616199,0.00706453951310224,0.00625959467577616,-0.000599353125623828
"2001-04-18",0.000346560391616287,-0.0331480443188758,-0.03267172944004,9.37676576086581e-05
"2001-04-19",0.000346440329118978,-0.00962100936732608,-0.0118658548680662,9.36475951113491e-05
"2001-04-20",0.00103860144354271,-0.0112775840406162,-0.0119303698113336,0.000785808709535081
"2001-04-24",-0.00207828270163807,0.00740311193305762,0.00663822679101901,-0.0023310754356457
"2001-04-25",0.000346680537360352,-0.010536682848129,-0.0100374569855412,9.38878033527231e-05
"2001-04-26",0.00173160216427789,0.0467518087338456,0.0460370599117858,0.00147880943027026
"2001-04-27",-0.00138504177266168,0.00522779383300427,0.00838972138045862,-0.00163783450666931
"2001-05-04",0.000692760678900575,0.0271875672743209,0.0275395907225706,0.000439967944892946
"2001-05-08",0.00276625349289011,-0.00508722027365513,-0.00324919270085941,0.00251346075888248
"2001-05-09",0,0.000364232384285471,1.82452839196025e-05,-0.000252792734007629
"2001-05-11",-0.000345363498511442,0.0184021068740433,0.0184250161630739,-0.000598156232519071
"2001-05-15",0.00138073891455994,-0.00322292132154523,-0.0019794003553744,0.00112794618055231
"2001-05-16",0.0017232470230312,0.0110577192336981,0.0108378880765903,0.00147045428902357
"2001-05-17",-0.000688942500553531,0.0133899111166604,0.0141364419679294,-0.00094173523456116
"2001-05-18",0.0017214671147429,0.0252302997803399,0.0261346485966519,0.00146867438073527
"2001-05-22",0.000687757936325742,0.0142327038265367,0.0159382843330333,0.000434965202318113
"2001-05-23",-0.000343819841791735,-0.00709103089471024,-0.00612965082320968,-0.000596612575799364
"2001-05-24",-0.000343938094533941,-0.0226191960007395,-0.0231007797116831,-0.00059673082854157
"2001-05-25",0.000343938094533967,-0.00556136296083515,-0.00709372788570404,9.11453605263381e-05
"2001-05-29",-0.000343938094533941,0.0145331277642583,0.0141550557250084,-0.00059673082854157
"2001-05-30",0.00103145960666221,-0.0065483604669678,-0.00556665089563157,0.000778666872654581
"2001-05-31",-0.000343701670336564,-0.0128764611885448,-0.0133213227312907,-0.000596494404344193
"2001-06-01",0.00171732825994861,0.0107996172437056,0.00992653708577516,0.00146453552594098
"2001-06-05",0.000686106373398587,0.0134230203321408,0.0141520855832884,0.000433313639390958
"2001-06-06",0,-0.0179377006866673,-0.0170311113904662,-0.000252792734007629
"2001-06-07",0,-0.00628493688917895,-0.00750050795620842,-0.000252792734007629
"2001-06-08",0,0.0114923779226062,0.0110653420884972,-0.000252792734007629
"2001-06-14",-0.00137268381197214,-0.0132452267500206,-0.0124692828173182,-0.00162547654597977
"2001-06-15",-0.00137457066316671,-0.0130674647728394,-0.0139654990655112,-0.00162736339717434
"2001-06-19",-0.00103216936739835,-0.0529224014543424,-0.0538084067052763,-0.00128496210140598
"2001-06-20",0.00137598920919001,-0.0166292569715347,-0.0202122208432168,0.00112319647518238
"2001-06-21",0.00171732825994861,0.0173786013303156,0.0162515718305577,0.00146453552594098
"2001-06-22",-0.00206114810174026,0.00597462568888777,0.00714888667550829,-0.00231394083574789
"2001-06-26",0.000687521512128415,0.0293491351415207,0.0297516962340294,0.000434728778120786
"2001-06-27",-0.000343701670336564,-0.0523213371989794,-0.0503370376814968,-0.000596494404344193
"2001-06-28",0.00103075082137489,-0.0219535102158723,-0.0254958004455893,0.000777958087367261
"2001-06-29",-0.000343465570953362,0.0204285385135547,0.018941220129107,-0.000596258304960991
"2001-07-03",0.00171614938292547,-0.025112387825981,-0.0237317394990716,0.00146335664891784
"2001-07-04",0.000685635954182167,0.0159133961653231,0.0142123185100841,0.000432843220174538
"2001-07-05",0,-0.0108402145528647,-0.00976510308271362,-0.000252792734007629
"2001-07-06",-0.000342759215009443,0.0329279365661557,0.0321926479436115,-0.000595551949017072
"2001-07-10",0.00171262244292324,-0.0726314443308596,-0.0704049695608795,0.00145982970891561
"2001-07-11",0.000342172800601254,-0.0101771690536935,-0.0150938315212935,8.93800665936251e-05
"2001-07-12",-0.00102686984891859,-0.0341273235341783,-0.0348177442827818,-0.00127966258292622
"2001-07-13",0.000342407125413655,0.0167930058826211,0.0144818931702948,8.96143914060261e-05
"2001-07-17",0.000684462723504944,-0.00500835771437252,-0.00387372360518381,0.000431669989497315
"2001-07-18",-0.000684462723504921,-0.034045841409717,-0.0343864919300549,-0.00093725545751255
"2001-07-19",0.001026518481928,0.0107643665871585,0.00845876771919627,0.000773725747920371
"2001-07-20",0.0010254658222167,0.003420268404798,0.00414694826607983,0.000772673088209071
"2001-07-24",-0.000683527025928983,0.0393356151174107,0.0395653244512314,-0.000936319759936612
"2001-07-25",0.00102511541524535,0.0215149358335469,0.0241750142006395,0.000772322681237721
"2001-07-26",-0.0010251154152453,0.00160513678122866,0.00305930093482535,-0.00127790814925293
"2001-07-27",-0.000683994554710883,-0.00482316047542927,-0.00471627996251725,-0.000936787288718512
"2001-07-31",0.0013675215806398,-0.0191179302478623,-0.0194460485869525,0.00111472884663217
"2001-08-01",0.00170677631465627,-0.00494031470016444,-0.00623575116291549,0.00145398358064864
"2001-08-02",-0.00068236099542914,0.0506946835595897,0.0503586374674364,-0.000935153729436769
"2001-08-03",0.00102336696633799,0.00430613309749286,0.00773487251663076,0.000770574232330361
"2001-08-07",0.00034088972547614,0.0131938274027809,0.0134834826459094,8.80969914685112e-05
"2001-08-08",-0.00102301799203463,-0.012803278676864,-0.0119121987227449,-0.00127581072604226
